Spirit Drain,https://cards.eternalwarcry.com/cards/full/Spirit_Drain.png
Whispers in the Void,https://cards.eternalwarcry.com/cards/full/Whispers_in_the_Void.png
Horsesnatcher Bat,https://cards.eternalwarcry.com/cards/full/Horsesnatcher_Bat.png
Venomspine Hydra,https://cards.eternalwarcry.com/cards/full/Venomspine_Hydra.png
Azindel's Gift,https://cards.eternalwarcry.com/cards/full/Azindel's_Gift.png
"Vara, Fate-Touched","https://cards.eternalwarcry.com/cards/full/Vara,_Fate-Touched.png"
Touch of the Umbren,https://cards.eternalwarcry.com/cards/full/Touch_of_the_Umbren.png
The Last Word,https://cards.eternalwarcry.com/cards/full/The_Last_Word.png
The Witching Hour,https://cards.eternalwarcry.com/cards/full/The_Witching_Hour.png
Fearless Nomad,https://cards.eternalwarcry.com/cards/full/Fearless_Nomad.png
Rakano Artisan,https://cards.eternalwarcry.com/cards/full/Rakano_Artisan.png
Champion of Glory,https://cards.eternalwarcry.com/cards/full/Champion_of_Glory.png
Sword of Icaria,https://cards.eternalwarcry.com/cards/full/Sword_of_Icaria.png
Crownwatch Deserter,https://cards.eternalwarcry.com/cards/full/Crownwatch_Deserter.png
Deepforged Plate,https://cards.eternalwarcry.com/cards/full/Deepforged_Plate.png
Longhorn Sergeant,https://cards.eternalwarcry.com/cards/full/Longhorn_Sergeant.png
Battleblur Centaur,https://cards.eternalwarcry.com/cards/full/Battleblur_Centaur.png
Rise to the Challenge,https://cards.eternalwarcry.com/cards/full/Rise_to_the_Challenge.png
Renegade Valkyrie,https://cards.eternalwarcry.com/cards/full/Renegade_Valkyrie.png
Righteous Fury,https://cards.eternalwarcry.com/cards/full/Righteous_Fury.png
"Navani, Warsinger","https://cards.eternalwarcry.com/cards/full/Navani,_Warsinger.png"
Field Captain,https://cards.eternalwarcry.com/cards/full/Field_Captain.png
"Ijin, Imperial Armorer","https://cards.eternalwarcry.com/cards/full/Ijin,_Imperial_Armorer.png"
Ferocious Stranger,https://cards.eternalwarcry.com/cards/full/Ferocious_Stranger.png
Starsteel Daisho,https://cards.eternalwarcry.com/cards/full/Starsteel_Daisho.png
"Icaria, the Liberator","https://cards.eternalwarcry.com/cards/full/Icaria,_the_Liberator.png"
Safe Return,https://cards.eternalwarcry.com/cards/full/Safe_Return.png
Awakened Student,https://cards.eternalwarcry.com/cards/full/Awakened_Student.png
Desert Marshal,https://cards.eternalwarcry.com/cards/full/Desert_Marshal.png
Combrei Healer,https://cards.eternalwarcry.com/cards/full/Combrei_Healer.png
Stand Together,https://cards.eternalwarcry.com/cards/full/Stand_Together.png
Knight-Chancellor Siraf,https://cards.eternalwarcry.com/cards/full/Knight-Chancellor_Siraf.png
Vodakhan's Staff,https://cards.eternalwarcry.com/cards/full/Vodakhan's_Staff.png
Enlightened Stranger,https://cards.eternalwarcry.com/cards/full/Enlightened_Stranger.png
The Great Parliament,https://cards.eternalwarcry.com/cards/full/The_Great_Parliament.png
Stronghold's Visage,https://cards.eternalwarcry.com/cards/full/Stronghold's_Visage.png
Copperhall Elite,https://cards.eternalwarcry.com/cards/full/Copperhall_Elite.png
Karmic Guardian,https://cards.eternalwarcry.com/cards/full/Karmic_Guardian.png
Reality Warden,https://cards.eternalwarcry.com/cards/full/Reality_Warden.png
Champion of Progress,https://cards.eternalwarcry.com/cards/full/Champion_of_Progress.png
Minotaur Ambassador,https://cards.eternalwarcry.com/cards/full/Minotaur_Ambassador.png
"Vodakhan, Temple Speaker","https://cards.eternalwarcry.com/cards/full/Vodakhan,_Temple_Speaker.png"
A New Tomorrow,https://cards.eternalwarcry.com/cards/full/A_New_Tomorrow.png
Call the Ancients,https://cards.eternalwarcry.com/cards/full/Call_the_Ancients.png
Accelerated Evolution,https://cards.eternalwarcry.com/cards/full/Accelerated_Evolution.png
Storm Lynx,https://cards.eternalwarcry.com/cards/full/Storm_Lynx.png
Pteriax Hatchling,https://cards.eternalwarcry.com/cards/full/Pteriax_Hatchling.png
Crown of Possibilities,https://cards.eternalwarcry.com/cards/full/Crown_of_Possibilities.png
False Prince,https://cards.eternalwarcry.com/cards/full/False_Prince.png
Amaran Camel,https://cards.eternalwarcry.com/cards/full/Amaran_Camel.png
Champion of Wisdom,https://cards.eternalwarcry.com/cards/full/Champion_of_Wisdom.png
Crystalline Chalice,https://cards.eternalwarcry.com/cards/full/Crystalline_Chalice.png
Psionic Savant,https://cards.eternalwarcry.com/cards/full/Psionic_Savant.png
Explorer Emeritus,https://cards.eternalwarcry.com/cards/full/Explorer_Emeritus.png
"Cirso, the Great Glutton","https://cards.eternalwarcry.com/cards/full/Cirso,_the_Great_Glutton.png"
Hunting Pteriax,https://cards.eternalwarcry.com/cards/full/Hunting_Pteriax.png
Fortunate Stranger,https://cards.eternalwarcry.com/cards/full/Fortunate_Stranger.png
Shimmerpack,https://cards.eternalwarcry.com/cards/full/Shimmerpack.png
"Curiox, the Collector","https://cards.eternalwarcry.com/cards/full/Curiox,_the_Collector.png"
Strength of the Pack,https://cards.eternalwarcry.com/cards/full/Strength_of_the_Pack.png
Withering Witch,https://cards.eternalwarcry.com/cards/full/Withering_Witch.png
Trickster's Cloak,https://cards.eternalwarcry.com/cards/full/Trickster's_Cloak.png
Champion of Cunning,https://cards.eternalwarcry.com/cards/full/Champion_of_Cunning.png
Grim Stranger,https://cards.eternalwarcry.com/cards/full/Grim_Stranger.png
Spell Swipe,https://cards.eternalwarcry.com/cards/full/Spell_Swipe.png
Haunting Scream,https://cards.eternalwarcry.com/cards/full/Haunting_Scream.png
Gorgon Fanatic,https://cards.eternalwarcry.com/cards/full/Gorgon_Fanatic.png
Gorgon Swiftblade,https://cards.eternalwarcry.com/cards/full/Gorgon_Swiftblade.png
Midnight Gale,https://cards.eternalwarcry.com/cards/full/Midnight_Gale.png
Twilight Raptor,https://cards.eternalwarcry.com/cards/full/Twilight_Raptor.png
Feln Cauldron,https://cards.eternalwarcry.com/cards/full/Feln_Cauldron.png
Feeding Time,https://cards.eternalwarcry.com/cards/full/Feeding_Time.png
Recurring Nightmare,https://cards.eternalwarcry.com/cards/full/Recurring_Nightmare.png
"Nightmaw, Sight Unseen","https://cards.eternalwarcry.com/cards/full/Nightmaw,_Sight_Unseen.png"
Snowcrush Animist,https://cards.eternalwarcry.com/cards/full/Snowcrush_Animist.png
Black-Sky Harbinger,https://cards.eternalwarcry.com/cards/full/Black-Sky_Harbinger.png
Feln Bloodcaster,https://cards.eternalwarcry.com/cards/full/Feln_Bloodcaster.png
Statuary Maiden,https://cards.eternalwarcry.com/cards/full/Statuary_Maiden.png
Black Iron Manacles,https://cards.eternalwarcry.com/cards/full/Black_Iron_Manacles.png
Bandit Queen,https://cards.eternalwarcry.com/cards/full/Bandit_Queen.png
Infernal Tyrant,https://cards.eternalwarcry.com/cards/full/Infernal_Tyrant.png
Scraptank,https://cards.eternalwarcry.com/cards/full/Scraptank.png
Combust,https://cards.eternalwarcry.com/cards/full/Combust.png
Treachery,https://cards.eternalwarcry.com/cards/full/Treachery.png
Warband Chieftain,https://cards.eternalwarcry.com/cards/full/Warband_Chieftain.png
Smuggler's Stash,https://cards.eternalwarcry.com/cards/full/Smuggler's_Stash.png
Bloodrite Kalis,https://cards.eternalwarcry.com/cards/full/Bloodrite_Kalis.png
Obsidian Golem,https://cards.eternalwarcry.com/cards/full/Obsidian_Golem.png
Brimstone Altar,https://cards.eternalwarcry.com/cards/full/Brimstone_Altar.png
"Voprex, the Great Ruin","https://cards.eternalwarcry.com/cards/full/Voprex,_the_Great_Ruin.png"
Champion of Chaos,https://cards.eternalwarcry.com/cards/full/Champion_of_Chaos.png
Stonescar Leviathan,https://cards.eternalwarcry.com/cards/full/Stonescar_Leviathan.png
Runic Revolver,https://cards.eternalwarcry.com/cards/full/Runic_Revolver.png
Spiked Helm,https://cards.eternalwarcry.com/cards/full/Spiked_Helm.png
Worn Shield,https://cards.eternalwarcry.com/cards/full/Worn_Shield.png
Seek Power,https://cards.eternalwarcry.com/cards/full/Seek_Power.png
Feln Stranger,https://cards.eternalwarcry.com/cards/full/Feln_Stranger.png
Combrei Stranger,https://cards.eternalwarcry.com/cards/full/Combrei_Stranger.png
Rakano Stranger,https://cards.eternalwarcry.com/cards/full/Rakano_Stranger.png
Elysian Stranger,https://cards.eternalwarcry.com/cards/full/Elysian_Stranger.png
Stonescar Stranger,https://cards.eternalwarcry.com/cards/full/Stonescar_Stranger.png
Daze,https://cards.eternalwarcry.com/cards/full/Daze.png
Alchemical Blast,https://cards.eternalwarcry.com/cards/full/Alchemical_Blast.png
Forsworn Stranger,https://cards.eternalwarcry.com/cards/full/Forsworn_Stranger.png
Feln Banner,https://cards.eternalwarcry.com/cards/full/Feln_Banner.png
Cobalt Monument,https://cards.eternalwarcry.com/cards/full/Cobalt_Monument.png
Stonescar Banner,https://cards.eternalwarcry.com/cards/full/Stonescar_Banner.png
Amber Monument,https://cards.eternalwarcry.com/cards/full/Amber_Monument.png
Elysian Banner,https://cards.eternalwarcry.com/cards/full/Elysian_Banner.png
Emerald Monument,https://cards.eternalwarcry.com/cards/full/Emerald_Monument.png
Granite Monument,https://cards.eternalwarcry.com/cards/full/Granite_Monument.png
Combrei Banner,https://cards.eternalwarcry.com/cards/full/Combrei_Banner.png
Diplomatic Seal,https://cards.eternalwarcry.com/cards/full/Diplomatic_Seal.png
Amethyst Monument,https://cards.eternalwarcry.com/cards/full/Amethyst_Monument.png
Rakano Banner,https://cards.eternalwarcry.com/cards/full/Rakano_Banner.png
Vault of the Praxis,https://cards.eternalwarcry.com/cards/full/Vault_of_the_Praxis.png
Scouting Party,https://cards.eternalwarcry.com/cards/full/Scouting_Party.png
Refresh,https://cards.eternalwarcry.com/cards/full/Refresh.png
Temple Scribe,https://cards.eternalwarcry.com/cards/full/Temple_Scribe.png
Horned Vorlunk,https://cards.eternalwarcry.com/cards/full/Horned_Vorlunk.png
Steadfast Deputy,https://cards.eternalwarcry.com/cards/full/Steadfast_Deputy.png
Treasury Guard,https://cards.eternalwarcry.com/cards/full/Treasury_Guard.png
Cabal Countess,https://cards.eternalwarcry.com/cards/full/Cabal_Countess.png
Morningstar,https://cards.eternalwarcry.com/cards/full/Morningstar.png
"Wump, Party Starter","https://cards.eternalwarcry.com/cards/full/Wump,_Party_Starter.png"
Fevered Scout,https://cards.eternalwarcry.com/cards/full/Fevered_Scout.png
Find the Way,https://cards.eternalwarcry.com/cards/full/Find_the_Way.png
Throne Warden,https://cards.eternalwarcry.com/cards/full/Throne_Warden.png
Xenan Cultist,https://cards.eternalwarcry.com/cards/full/Xenan_Cultist.png
Borderlands Waykeeper,https://cards.eternalwarcry.com/cards/full/Borderlands_Waykeeper.png
"Azindel, the Wayfinder","https://cards.eternalwarcry.com/cards/full/Azindel,_the_Wayfinder.png"
"Rilgon, Hooru Operative","https://cards.eternalwarcry.com/cards/full/Rilgon,_Hooru_Operative.png"
Arcanum Monitor,https://cards.eternalwarcry.com/cards/full/Arcanum_Monitor.png
Oathbreaker,https://cards.eternalwarcry.com/cards/full/Oathbreaker.png
Alpine Tracker,https://cards.eternalwarcry.com/cards/full/Alpine_Tracker.png
Hellhound,https://cards.eternalwarcry.com/cards/full/Hellhound.png
Minotaur,https://cards.eternalwarcry.com/cards/full/Minotaur.png
"Urska, the Bear","https://cards.eternalwarcry.com/cards/full/Urska,_the_Bear.png"
Restless Radiant,https://cards.eternalwarcry.com/cards/full/Restless_Radiant.png
Animated Sentinel,https://cards.eternalwarcry.com/cards/full/Animated_Sentinel.png
Explorer,https://cards.eternalwarcry.com/cards/full/Explorer.png
Dragon,https://cards.eternalwarcry.com/cards/full/Dragon.png
Firemane Cub,https://cards.eternalwarcry.com/cards/full/Firemane_Cub.png
Forge Wolf,https://cards.eternalwarcry.com/cards/full/Forge_Wolf.png
Young Gun,https://cards.eternalwarcry.com/cards/full/Young_Gun.png
Hidden Shiv,https://cards.eternalwarcry.com/cards/full/Hidden_Shiv.png
On the Hunt,https://cards.eternalwarcry.com/cards/full/On_the_Hunt.png
Pummel,https://cards.eternalwarcry.com/cards/full/Pummel.png
Blinkwolf,https://cards.eternalwarcry.com/cards/full/Blinkwolf.png
Smith's Hammer,https://cards.eternalwarcry.com/cards/full/Smith's_Hammer.png
Granite Ring,https://cards.eternalwarcry.com/cards/full/Granite_Ring.png
Grenade,https://cards.eternalwarcry.com/cards/full/Grenade.png
Hipshot,https://cards.eternalwarcry.com/cards/full/Hipshot.png
Jawbone Hatchet,https://cards.eternalwarcry.com/cards/full/Jawbone_Hatchet.png
Sparkbot,https://cards.eternalwarcry.com/cards/full/Sparkbot.png
Stonescar Excavator,https://cards.eternalwarcry.com/cards/full/Stonescar_Excavator.png
Stoneshaker,https://cards.eternalwarcry.com/cards/full/Stoneshaker.png
Twinbarrel,https://cards.eternalwarcry.com/cards/full/Twinbarrel.png
Audacious Bandit,https://cards.eternalwarcry.com/cards/full/Audacious_Bandit.png
Outlands Brute,https://cards.eternalwarcry.com/cards/full/Outlands_Brute.png
Dustblind,https://cards.eternalwarcry.com/cards/full/Dustblind.png
Grenadin Cannoneer,https://cards.eternalwarcry.com/cards/full/Grenadin_Cannoneer.png
Groundbreaker,https://cards.eternalwarcry.com/cards/full/Groundbreaker.png
Library Phoenix,https://cards.eternalwarcry.com/cards/full/Library_Phoenix.png
Reforge,https://cards.eternalwarcry.com/cards/full/Reforge.png
Swift Stranger,https://cards.eternalwarcry.com/cards/full/Swift_Stranger.png
Thunderhoof Warrior,https://cards.eternalwarcry.com/cards/full/Thunderhoof_Warrior.png
Gun Down,https://cards.eternalwarcry.com/cards/full/Gun_Down.png
Pit Fighter,https://cards.eternalwarcry.com/cards/full/Pit_Fighter.png
Pouncing Drake,https://cards.eternalwarcry.com/cards/full/Pouncing_Drake.png
Stonepowder Heretic,https://cards.eternalwarcry.com/cards/full/Stonepowder_Heretic.png
Bad News,https://cards.eternalwarcry.com/cards/full/Bad_News.png
Cannonbearer,https://cards.eternalwarcry.com/cards/full/Cannonbearer.png
Flamestoker,https://cards.eternalwarcry.com/cards/full/Flamestoker.png
Burning Glaive,https://cards.eternalwarcry.com/cards/full/Burning_Glaive.png
"Sindok, Rage Incarnate","https://cards.eternalwarcry.com/cards/full/Sindok,_Rage_Incarnate.png"
Cult Aspirant,https://cards.eternalwarcry.com/cards/full/Cult_Aspirant.png
Envelop,https://cards.eternalwarcry.com/cards/full/Envelop.png
Excavation Assistant,https://cards.eternalwarcry.com/cards/full/Excavation_Assistant.png
Wandering Wisp,https://cards.eternalwarcry.com/cards/full/Wandering_Wisp.png
Trail Runner,https://cards.eternalwarcry.com/cards/full/Trail_Runner.png
Forgotten Find,https://cards.eternalwarcry.com/cards/full/Forgotten_Find.png
Oasis Seeker,https://cards.eternalwarcry.com/cards/full/Oasis_Seeker.png
Sand Viper,https://cards.eternalwarcry.com/cards/full/Sand_Viper.png
Sandstorm,https://cards.eternalwarcry.com/cards/full/Sandstorm.png
Xenan Initiation,https://cards.eternalwarcry.com/cards/full/Xenan_Initiation.png
Amber Ring,https://cards.eternalwarcry.com/cards/full/Amber_Ring.png
Avirax Familiar,https://cards.eternalwarcry.com/cards/full/Avirax_Familiar.png
Disciplined Amanera,https://cards.eternalwarcry.com/cards/full/Disciplined_Amanera.png
"Evelina, Valley Searcher","https://cards.eternalwarcry.com/cards/full/Evelina,_Valley_Searcher.png"
Shepherd's Horn,https://cards.eternalwarcry.com/cards/full/Shepherd's_Horn.png
Archive Curator,https://cards.eternalwarcry.com/cards/full/Archive_Curator.png
Bolster,https://cards.eternalwarcry.com/cards/full/Bolster.png
Camp Physician,https://cards.eternalwarcry.com/cards/full/Camp_Physician.png
Snapping Brushstalker,https://cards.eternalwarcry.com/cards/full/Snapping_Brushstalker.png
Striped Araktodon,https://cards.eternalwarcry.com/cards/full/Striped_Araktodon.png
Viper's Bite,https://cards.eternalwarcry.com/cards/full/Viper's_Bite.png
Amaran Archaeologist,https://cards.eternalwarcry.com/cards/full/Amaran_Archaeologist.png
Awakened Sentinel,https://cards.eternalwarcry.com/cards/full/Awakened_Sentinel.png
Battle-Tested Stranger,https://cards.eternalwarcry.com/cards/full/Battle-Tested_Stranger.png
Beckoning Lumen,https://cards.eternalwarcry.com/cards/full/Beckoning_Lumen.png
Humbug Swarm,https://cards.eternalwarcry.com/cards/full/Humbug_Swarm.png
Pack Hunt,https://cards.eternalwarcry.com/cards/full/Pack_Hunt.png
Time Weaver,https://cards.eternalwarcry.com/cards/full/Time_Weaver.png
Waystone Infuser,https://cards.eternalwarcry.com/cards/full/Waystone_Infuser.png
Plated Goliath,https://cards.eternalwarcry.com/cards/full/Plated_Goliath.png
Sentinel's Might,https://cards.eternalwarcry.com/cards/full/Sentinel's_Might.png
Voyaging Lumen,https://cards.eternalwarcry.com/cards/full/Voyaging_Lumen.png
Rhinarc Huntpack,https://cards.eternalwarcry.com/cards/full/Rhinarc_Huntpack.png
Belching Behemoth,https://cards.eternalwarcry.com/cards/full/Belching_Behemoth.png
Crownwatch Squire,https://cards.eternalwarcry.com/cards/full/Crownwatch_Squire.png
Minotaur Oathkeeper,https://cards.eternalwarcry.com/cards/full/Minotaur_Oathkeeper.png
Copperhall Herald,https://cards.eternalwarcry.com/cards/full/Copperhall_Herald.png
Stalwart Silverwing,https://cards.eternalwarcry.com/cards/full/Stalwart_Silverwing.png
Strength of Many,https://cards.eternalwarcry.com/cards/full/Strength_of_Many.png
Talon of Nostrix,https://cards.eternalwarcry.com/cards/full/Talon_of_Nostrix.png
Tinker,https://cards.eternalwarcry.com/cards/full/Tinker.png
Tranquil Scholar,https://cards.eternalwarcry.com/cards/full/Tranquil_Scholar.png
Sparring Partner,https://cards.eternalwarcry.com/cards/full/Sparring_Partner.png
Copperhall Cudgel,https://cards.eternalwarcry.com/cards/full/Copperhall_Cudgel.png
Copperhall Shieldman,https://cards.eternalwarcry.com/cards/full/Copperhall_Shieldman.png
Emerald Ring,https://cards.eternalwarcry.com/cards/full/Emerald_Ring.png
Fencing Master,https://cards.eternalwarcry.com/cards/full/Fencing_Master.png
Highbranch Sentry,https://cards.eternalwarcry.com/cards/full/Highbranch_Sentry.png
Spirit Guide,https://cards.eternalwarcry.com/cards/full/Spirit_Guide.png
Tireless Stranger,https://cards.eternalwarcry.com/cards/full/Tireless_Stranger.png
Shard of the Spire,https://cards.eternalwarcry.com/cards/full/Shard_of_the_Spire.png
Peacekeeper's Prod,https://cards.eternalwarcry.com/cards/full/Peacekeeper's_Prod.png
Rabblerouser,https://cards.eternalwarcry.com/cards/full/Rabblerouser.png
Spiked Buckler,https://cards.eternalwarcry.com/cards/full/Spiked_Buckler.png
Valkyrie Militant,https://cards.eternalwarcry.com/cards/full/Valkyrie_Militant.png
Valkyrie Spireguard,https://cards.eternalwarcry.com/cards/full/Valkyrie_Spireguard.png
Victor's Cry,https://cards.eternalwarcry.com/cards/full/Victor's_Cry.png
Crownwatch Press-Gang,https://cards.eternalwarcry.com/cards/full/Crownwatch_Press-Gang.png
Minotaur Duelist,https://cards.eternalwarcry.com/cards/full/Minotaur_Duelist.png
Scepter of Nobility,https://cards.eternalwarcry.com/cards/full/Scepter_of_Nobility.png
Aerialist's Khopesh,https://cards.eternalwarcry.com/cards/full/Aerialist's_Khopesh.png
Horngrinder,https://cards.eternalwarcry.com/cards/full/Horngrinder.png
Prosecutor-at-Arms,https://cards.eternalwarcry.com/cards/full/Prosecutor-at-Arms.png
Rolant's Fist,https://cards.eternalwarcry.com/cards/full/Rolant's_Fist.png
Roosting Owl,https://cards.eternalwarcry.com/cards/full/Roosting_Owl.png
Leave a Witness,https://cards.eternalwarcry.com/cards/full/Leave_a_Witness.png
"Elias, the Broken Wing","https://cards.eternalwarcry.com/cards/full/Elias,_the_Broken_Wing.png"
Valkyrie Linebreaker,https://cards.eternalwarcry.com/cards/full/Valkyrie_Linebreaker.png
Cloudsnake Hatchling,https://cards.eternalwarcry.com/cards/full/Cloudsnake_Hatchling.png
Hearty Stranger,https://cards.eternalwarcry.com/cards/full/Hearty_Stranger.png
Snowcrust Yeti,https://cards.eternalwarcry.com/cards/full/Snowcrust_Yeti.png
Weather the Storm,https://cards.eternalwarcry.com/cards/full/Weather_the_Storm.png
Cloudsnake Breeder,https://cards.eternalwarcry.com/cards/full/Cloudsnake_Breeder.png
Dragonbreath,https://cards.eternalwarcry.com/cards/full/Dragonbreath.png
Maelstrom Bell,https://cards.eternalwarcry.com/cards/full/Maelstrom_Bell.png
Mating Call,https://cards.eternalwarcry.com/cards/full/Mating_Call.png
Trailblaze,https://cards.eternalwarcry.com/cards/full/Trailblaze.png
Talon Dive,https://cards.eternalwarcry.com/cards/full/Talon_Dive.png
Yeti Snowchucker,https://cards.eternalwarcry.com/cards/full/Yeti_Snowchucker.png
Cloudsnake Harrier,https://cards.eternalwarcry.com/cards/full/Cloudsnake_Harrier.png
Cobalt Ring,https://cards.eternalwarcry.com/cards/full/Cobalt_Ring.png
Crafty Yeti,https://cards.eternalwarcry.com/cards/full/Crafty_Yeti.png
Foothills Alpha,https://cards.eternalwarcry.com/cards/full/Foothills_Alpha.png
Icebow,https://cards.eternalwarcry.com/cards/full/Icebow.png
Mind Link,https://cards.eternalwarcry.com/cards/full/Mind_Link.png
Skyrider Vanguard,https://cards.eternalwarcry.com/cards/full/Skyrider_Vanguard.png
Stormcrasher,https://cards.eternalwarcry.com/cards/full/Stormcrasher.png
Jotun Cyclops,https://cards.eternalwarcry.com/cards/full/Jotun_Cyclops.png
Ridgeline Watcher,https://cards.eternalwarcry.com/cards/full/Ridgeline_Watcher.png
Serpent Mount,https://cards.eternalwarcry.com/cards/full/Serpent_Mount.png
Skyward Seer,https://cards.eternalwarcry.com/cards/full/Skyward_Seer.png
"Torgov, Icecap Trader","https://cards.eternalwarcry.com/cards/full/Torgov,_Icecap_Trader.png"
Pearlescent Drake,https://cards.eternalwarcry.com/cards/full/Pearlescent_Drake.png
Skywalk Instructor,https://cards.eternalwarcry.com/cards/full/Skywalk_Instructor.png
Swindle,https://cards.eternalwarcry.com/cards/full/Swindle.png
Watcher of the Big Ones,https://cards.eternalwarcry.com/cards/full/Watcher_of_the_Big_Ones.png
Boltcrafter Shaman,https://cards.eternalwarcry.com/cards/full/Boltcrafter_Shaman.png
Cirso's Meddling,https://cards.eternalwarcry.com/cards/full/Cirso's_Meddling.png
Iceknuckle Jotun,https://cards.eternalwarcry.com/cards/full/Iceknuckle_Jotun.png
Lumbering Gruan,https://cards.eternalwarcry.com/cards/full/Lumbering_Gruan.png
Adaptive Predator,https://cards.eternalwarcry.com/cards/full/Adaptive_Predator.png
Icequake,https://cards.eternalwarcry.com/cards/full/Icequake.png
Brash Shorthorn,https://cards.eternalwarcry.com/cards/full/Brash_Shorthorn.png
Fallen Oni,https://cards.eternalwarcry.com/cards/full/Fallen_Oni.png
Jack's Knife,https://cards.eternalwarcry.com/cards/full/Jack's_Knife.png
Swear Vengeance,https://cards.eternalwarcry.com/cards/full/Swear_Vengeance.png
Tock Tick,https://cards.eternalwarcry.com/cards/full/Tock_Tick.png
Longshot Marksman,https://cards.eternalwarcry.com/cards/full/Longshot_Marksman.png
Piercing Grief,https://cards.eternalwarcry.com/cards/full/Piercing_Grief.png
Scare,https://cards.eternalwarcry.com/cards/full/Scare.png
Threaten,https://cards.eternalwarcry.com/cards/full/Threaten.png
Amethyst Ring,https://cards.eternalwarcry.com/cards/full/Amethyst_Ring.png
Cabal Slasher,https://cards.eternalwarcry.com/cards/full/Cabal_Slasher.png
Cat Burglar,https://cards.eternalwarcry.com/cards/full/Cat_Burglar.png
Lethrai Memory-Keeper,https://cards.eternalwarcry.com/cards/full/Lethrai_Memory-Keeper.png
Skeeter,https://cards.eternalwarcry.com/cards/full/Skeeter.png
Sorrow's Shroud,https://cards.eternalwarcry.com/cards/full/Sorrow's_Shroud.png
Spur On,https://cards.eternalwarcry.com/cards/full/Spur_On.png
Trigger-Happy,https://cards.eternalwarcry.com/cards/full/Trigger-Happy.png
Means to an End,https://cards.eternalwarcry.com/cards/full/Means_to_an_End.png
Extract,https://cards.eternalwarcry.com/cards/full/Extract.png
Cabal Bludgeoner,https://cards.eternalwarcry.com/cards/full/Cabal_Bludgeoner.png
Cripple,https://cards.eternalwarcry.com/cards/full/Cripple.png
Hatecleaver,https://cards.eternalwarcry.com/cards/full/Hatecleaver.png
Memory Dredger,https://cards.eternalwarcry.com/cards/full/Memory_Dredger.png
Relentless Gorehorn,https://cards.eternalwarcry.com/cards/full/Relentless_Gorehorn.png
Savage Stranger,https://cards.eternalwarcry.com/cards/full/Savage_Stranger.png
Xenan Fanatic,https://cards.eternalwarcry.com/cards/full/Xenan_Fanatic.png
Minotaur Lighthoof,https://cards.eternalwarcry.com/cards/full/Minotaur_Lighthoof.png
"Obrak, the Feaster","https://cards.eternalwarcry.com/cards/full/Obrak,_the_Feaster.png"
Umbren Thirster,https://cards.eternalwarcry.com/cards/full/Umbren_Thirster.png
Direwood Prowler,https://cards.eternalwarcry.com/cards/full/Direwood_Prowler.png
Slimespitter Slug,https://cards.eternalwarcry.com/cards/full/Slimespitter_Slug.png
Cabal Rogue,https://cards.eternalwarcry.com/cards/full/Cabal_Rogue.png
Inspire Obedience,https://cards.eternalwarcry.com/cards/full/Inspire_Obedience.png
Sleepless Night,https://cards.eternalwarcry.com/cards/full/Sleepless_Night.png
Praxis Banner,https://cards.eternalwarcry.com/cards/full/Praxis_Banner.png
Alluring Ember,https://cards.eternalwarcry.com/cards/full/Alluring_Ember.png
Champion of Impulse,https://cards.eternalwarcry.com/cards/full/Champion_of_Impulse.png
Noble Firemane,https://cards.eternalwarcry.com/cards/full/Noble_Firemane.png
Journeyman Armorer,https://cards.eternalwarcry.com/cards/full/Journeyman_Armorer.png
Purify,https://cards.eternalwarcry.com/cards/full/Purify.png
Brilliant Discovery,https://cards.eternalwarcry.com/cards/full/Brilliant_Discovery.png
Clever Stranger,https://cards.eternalwarcry.com/cards/full/Clever_Stranger.png
Diogo Málaga,https://cards.eternalwarcry.com/cards/full/Diogo_Málaga.png
Talir's Choice,https://cards.eternalwarcry.com/cards/full/Talir's_Choice.png
Shatterglass Mage,https://cards.eternalwarcry.com/cards/full/Shatterglass_Mage.png
Workshop Forge,https://cards.eternalwarcry.com/cards/full/Workshop_Forge.png
Heart of the Vault,https://cards.eternalwarcry.com/cards/full/Heart_of_the_Vault.png
Sandglass Sentinel,https://cards.eternalwarcry.com/cards/full/Sandglass_Sentinel.png
Moment of Creation,https://cards.eternalwarcry.com/cards/full/Moment_of_Creation.png
Skycrag Banner,https://cards.eternalwarcry.com/cards/full/Skycrag_Banner.png
Champion of Fury,https://cards.eternalwarcry.com/cards/full/Champion_of_Fury.png
Kaleb's Choice,https://cards.eternalwarcry.com/cards/full/Kaleb's_Choice.png
Rockslide,https://cards.eternalwarcry.com/cards/full/Rockslide.png
Clan Hero,https://cards.eternalwarcry.com/cards/full/Clan_Hero.png
"Vadius, Clan Father","https://cards.eternalwarcry.com/cards/full/Vadius,_Clan_Father.png"
Calderan Cradle,https://cards.eternalwarcry.com/cards/full/Calderan_Cradle.png
Hunter's Harpoon,https://cards.eternalwarcry.com/cards/full/Hunter's_Harpoon.png
Mortar,https://cards.eternalwarcry.com/cards/full/Mortar.png
Storm Glider,https://cards.eternalwarcry.com/cards/full/Storm_Glider.png
Towering Stranger,https://cards.eternalwarcry.com/cards/full/Towering_Stranger.png
Knucklebones,https://cards.eternalwarcry.com/cards/full/Knucklebones.png
Topaz Drake,https://cards.eternalwarcry.com/cards/full/Topaz_Drake.png
Molot & Nakova,https://cards.eternalwarcry.com/cards/full/Molot_&_Nakova.png
Decimate,https://cards.eternalwarcry.com/cards/full/Decimate.png
